dateRep,cases,deaths,countriesAndTerritories,popData2020
22/12/2021,40934.0,218.0,Germany,83166711
26/10/2021,16.0,0.0,Malta,514564
20/08/2020,531.0,5.0,Netherlands,17407585
17/10/2021,17.0,1.0,Luxembourg,626108
09/08/2021,56.0,0.0,Iceland,364134
13/08/2021,951.0,2.0,Austria,8901064
02/06/2020,2.0,0.0,Slovenia,2095861
14/01/2021,10698.0,148.0,Portugal,10295909
12/08/2020,49.0,0.0,Slovakia,5457873
06/10/2020,427.0,14.0,Portugal,10295909
01/05/2021,5478.0,55.0,Spain,47332614
29/10/2021,844.0,4.0,Portugal,10295909
19/03/2020,99.0,1.0,Finland,5525292
24/04/2020,63.0,2.0,Bulgaria,6951482
18/10/2021,2538.0,12.0,Czechia,10693939
26/11/2021,4076.0,9.0,Denmark,5822763
25/05/2021,667.0,8.0,Czechia,10693939
16/10/2020,36.0,0.0,Estonia,1328976
21/11/2020,602.0,7.0,Luxembourg,626108
15/01/2021,1242.0,34.0,Lithuania,2794090
01/09/2021,77.0,0.0,Luxembourg,626108
28/01/2021,2901.0,90.0,Romania,19328838
02/09/2020,2.0,0.0,Latvia,1907675
29/03/2021,0.0,0.0,Liechtenstein,38747
15/05/2020,688.0,58.0,Sweden,10327589
07/09/2021,1465.0,0.0,Ireland,4964440
13/03/2020,25.0,0.0,Czechia,10693939
15/03/2021,2972.0,82.0,Romania,19328838
06/11/2020,8091.0,43.0,Austria,8901064
25/05/2020,2.0,0.0,Luxembourg,626108
17/12/2021,4189.0,7.0,Sweden,10327589
01/01/2021,8169.0,92.0,Netherlands,17407585
12/07/2020,370.0,3.0,Poland,37958138
17/06/2021,91.0,0.0,Finland,5525292
08/10/2021,596.0,8.0,Finland,5525292
26/02/2021,11536.0,259.0,Poland,37958138
12/12/2021,0.0,0.0,Hungary,9769526
08/04/2021,740.0,17.0,Latvia,1907675
13/04/2021,13439.0,476.0,Italy,59641488
29/09/2020,8051.0,85.0,France,67320216
17/04/2021,4983.0,20.0,Sweden,10327589
19/10/2021,1904.0,17.0,Spain,47332614
11/08/2021,12592.0,102.0,Spain,47332614
09/04/2020,257.0,10.0,Czechia,10693939
27/11/2021,1481.0,23.0,Slovenia,2095861
12/04/2020,12.0,4.0,Luxembourg,626108
27/08/2021,2798.0,4.0,Netherlands,17407585
24/05/2021,323.0,2.0,Slovenia,2095861
27/10/2021,5643.0,124.0,Bulgaria,6951482
11/07/2021,22.0,3.0,Lithuania,2794090
02/06/2020,35.0,4.0,Denmark,5822763
23/07/2020,4.0,0.0,Lithuania,2794090
24/10/2020,1477.0,8.0,Sweden,10327589
20/05/2020,64.0,10.0,Ireland,4964440
16/07/2021,64.0,2.0,Hungary,9769526
26/11/2020,29001.0,822.0,Italy,59641488
29/07/2020,203.0,3.0,Portugal,10295909
31/07/2020,270.0,6.0,Bulgaria,6951482
13/09/2021,1847.0,6.0,Austria,8901064
20/03/2021,6096.0,112.0,Romania,19328838
11/12/2020,424.0,3.0,Cyprus,888005
30/01/2021,12435.0,293.0,Portugal,10295909
24/06/2021,173.0,0.0,Denmark,5822763
06/05/2020,552.0,77.0,Belgium,11522440
23/12/2021,91608.0,179.0,France,67320216
24/05/2020,31.0,0.0,Austria,8901064
06/09/2021,113.0,0.0,Luxembourg,626108
01/12/2020,2199.0,111.0,Greece,10718565
29/05/2020,165.0,16.0,Belgium,11522440
19/09/2021,4.0,0.0,Liechtenstein,38747
03/10/2021,1374.0,7.0,Austria,8901064
22/04/2021,256.0,0.0,Finland,5525292
31/01/2021,377.0,19.0,Denmark,5822763
03/11/2021,3174.0,56.0,Ireland,4964440
14/12/2020,2095.0,62.0,Bulgaria,6951482
17/05/2020,4.0,0.0,Norway,5367580
31/03/2020,4.0,0.0,Liechtenstein,38747
24/12/2020,138.0,3.0,Finland,5525292
31/01/2021,1244.0,15.0,Ireland,4964440
03/10/2021,1142.0,31.0,Greece,10718565
07/11/2020,891.0,34.0,Slovenia,2095861
16/03/2020,85.0,0.0,Czechia,10693939
23/06/2021,43.0,2.0,Croatia,4058165
16/09/2020,137.0,0.0,Norway,5367580
24/05/2020,213.0,9.0,Romania,19328838
06/04/2020,59.0,2.0,Luxembourg,626108
19/10/2020,1478.0,31.0,Hungary,9769526
18/11/2020,6435.0,83.0,Austria,8901064
28/07/2021,656.0,1.0,Sweden,10327589
18/11/2020,11876.0,296.0,Spain,47332614
12/09/2020,3.0,0.0,Cyprus,888005
14/05/2020,54.0,3.0,Austria,8901064
11/04/2020,203.0,17.0,Austria,8901064
02/02/2020,0.0,0.0,Czechia,10693939
22/08/2021,107.0,0.0,Czechia,10693939
15/10/2021,142.0,0.0,Cyprus,888005
02/11/2020,22253.0,233.0,Italy,59641488
12/09/2020,10561.0,17.0,France,67320216
02/11/2020,1569.0,20.0,Sweden,10327589
14/11/2021,24.0,0.0,Liechtenstein,38747
19/09/2021,311.0,4.0,Slovakia,5457873
23/03/2020,19.0,0.0,Slovakia,5457873
22/03/2021,3052.0,86.0,Slovakia,5457873
02/08/2021,137.0,5.0,Romania,19328838
03/09/2020,47.0,0.0,Slovenia,2095861
19/12/2020,12224.0,58.0,Netherlands,17407585
15/05/2021,293.0,6.0,Slovenia,2095861
13/09/2021,6869.0,57.0,Germany,83166711
08/09/2021,246.0,3.0,Hungary,9769526
22/12/2021,36326.0,146.0,Italy,59641488
24/03/2020,2446.0,240.0,France,67320216
08/12/2021,5308.0,38.0,Norway,5367580
16/10/2021,2172.0,13.0,Slovakia,5457873
06/11/2021,885.0,0.0,Norway,5367580
16/07/2020,339.0,3.0,Portugal,10295909
24/02/2021,12147.0,372.0,Poland,37958138
24/10/2020,491.0,2.0,Luxembourg,626108
21/09/2020,453.0,6.0,Greece,10718565
16/02/2021,102.0,2.0,Malta,514564
25/07/2020,77.0,5.0,Croatia,4058165
17/10/2020,19.0,0.0,Liechtenstein,38747
08/03/2020,28.0,0.0,Austria,8901064
20/12/2021,8599.0,79.0,Czechia,10693939
13/11/2021,1088.0,0.0,Norway,5367580
17/09/2020,35.0,0.0,Malta,514564
12/04/2020,66.0,2.0,Croatia,4058165
02/01/2021,314.0,24.0,Latvia,1907675
17/08/2020,8.0,0.0,Estonia,1328976
29/01/2020,0.0,0.0,Finland,5525292
15/11/2020,1053.0,193.0,Belgium,11522440
03/06/2021,374.0,8.0,Lithuania,2794090
07/08/2020,43.0,0.0,Slovakia,5457873
10/12/2020,5415.0,171.0,Hungary,9769526
20/07/2021,995.0,1.0,Cyprus,888005
29/09/2021,11381.0,81.0,Germany,83166711
13/09/2021,263.0,3.0,Denmark,5822763
14/10/2021,3890.0,10.0,Belgium,11522440
17/12/2021,221.0,0.0,Malta,514564
05/07/2020,75.0,2.0,Czechia,10693939
01/06/2021,258.0,13.0,Slovakia,5457873
17/06/2020,8.0,0.0,Slovenia,2095861
26/04/2021,2602.0,58.0,Czechia,10693939
02/08/2021,2154.0,8.0,Greece,10718565
19/12/2020,8697.0,141.0,Spain,47332614
22/05/2020,26.0,0.0,Norway,5367580
01/08/2021,783.0,6.0,Germany,83166711
02/04/2021,21917.0,481.0,Italy,59641488
07/03/2021,3288.0,46.0,Romania,19328838
13/10/2021,2640.0,40.0,Poland,37958138
14/05/2020,14.0,0.0,Malta,514564
25/02/2020,3.0,0.0,Germany,83166711
09/10/2021,16.0,0.0,Malta,514564
26/04/2021,242.0,3.0,Finland,5525292
20/06/2020,50.0,4.0,Belgium,11522440
19/03/2021,843.0,0.0,Denmark,5822763
12/05/2021,159.0,0.0,Luxembourg,626108
14/08/2020,627.0,2.0,Netherlands,17407585
23/03/2020,21.0,0.0,Cyprus,888005
14/12/2020,3470.0,165.0,Hungary,9769526
19/09/2021,285.0,5.0,Finland,5525292
06/03/2021,2301.0,41.0,Greece,10718565
22/05/2020,1.0,0.0,Malta,514564
28/08/2020,84.0,0.0,Norway,5367580
29/08/2020,1.0,0.0,Liechtenstein,38747
04/04/2021,395.0,11.0,Estonia,1328976
19/09/2021,67.0,0.0,Iceland,364134
01/05/2021,172.0,3.0,Estonia,1328976
22/02/2021,686.0,1.0,Ireland,4964440
25/12/2020,157.0,2.0,Finland,5525292
05/04/2021,690.0,8.0,Lithuania,2794090
29/08/2020,759.0,14.0,Poland,37958138
30/03/2020,39.0,2.0,Hungary,9769526
06/12/2020,247.0,3.0,Estonia,1328976
18/08/2020,252.0,0.0,Austria,8901064
08/12/2021,61340.0,133.0,France,67320216
01/07/2020,8.0,0.0,Norway,5367580
04/01/2021,397.0,7.0,Finland,5525292
14/11/2020,9460.0,129.0,Romania,19328838
18/05/2021,542.0,0.0,Norway,5367580
21/12/2021,30783.0,153.0,Italy,59641488
15/03/2020,3590.0,368.0,Italy,59641488
17/08/2021,130.0,0.0,Iceland,364134
15/04/2021,643.0,11.0,Latvia,1907675
09/06/2021,207.0,4.0,Norway,5367580
17/12/2020,449.0,7.0,Luxembourg,626108
17/02/2020,1.0,0.0,Germany,83166711
15/12/2021,31.0,0.0,Liechtenstein,38747
12/10/2021,905.0,4.0,Sweden,10327589
23/09/2020,558.0,2.0,Denmark,5822763
19/02/2021,4676.0,46.0,Netherlands,17407585
29/03/2021,2797.0,31.0,Austria,8901064
11/12/2020,16.0,0.0,Liechtenstein,38747
03/11/2021,34.0,0.0,Malta,514564
15/08/2020,5755.0,30.0,Spain,47332614
22/08/2020,7.0,0.0,Estonia,1328976
28/04/2020,66.0,11.0,Hungary,9769526
19/12/2020,309.0,0.0,Norway,5367580
01/04/2021,1171.0,7.0,Slovenia,2095861
17/04/2021,786.0,4.0,Cyprus,888005
17/04/2020,44.0,0.0,Luxembourg,626108
19/05/2020,0.0,0.0,Liechtenstein,38747
13/05/2020,28.0,5.0,Hungary,9769526
05/06/2021,2306.0,16.0,Germany,83166711
09/08/2020,624.0,7.0,Poland,37958138
01/09/2021,668.0,0.0,Slovenia,2095861
04/10/2021,0.0,0.0,Liechtenstein,38747
25/02/2021,5255.0,107.0,Slovakia,5457873
18/02/2021,5130.0,79.0,Slovakia,5457873
28/01/2021,26196.0,576.0,Spain,47332614
24/04/2021,6809.0,74.0,Spain,47332614
29/10/2021,12474.0,481.0,Romania,19328838
07/07/2020,24.0,0.0,Slovenia,2095861
23/08/2021,8820.0,94.0,Spain,47332614
17/05/2021,53.0,0.0,Luxembourg,626108
06/04/2021,5.0,0.0,Liechtenstein,38747
21/12/2021,806.0,0.0,Cyprus,888005
24/06/2020,0.0,0.0,Malta,514564
16/09/2021,2090.0,7.0,Netherlands,17407585
27/12/2021,1819.0,9.0,Slovenia,2095861
28/03/2021,604.0,13.0,Ireland,4964440
06/11/2020,2906.0,34.0,Slovakia,5457873
03/03/2021,1154.0,83.0,Bulgaria,6951482
19/10/2021,246.0,2.0,Luxembourg,626108
01/11/2020,8679.0,29.0,Netherlands,17407585
01/05/2021,12964.0,226.0,Italy,59641488
27/09/2021,230.0,1.0,Portugal,10295909
29/06/2021,2314.0,45.0,France,67320216
28/12/2020,101.0,5.0,Malta,514564
24/06/2021,3.0,0.0,Malta,514564
12/10/2021,1007.0,24.0,Croatia,4058165
06/07/2021,2.0,0.0,Liechtenstein,38747
01/02/2021,411.0,7.0,Latvia,1907675
01/04/2020,283.0,8.0,Czechia,10693939
31/07/2020,379.0,9.0,Italy,59641488
11/04/2021,396.0,0.0,Norway,5367580
16/04/2020,42.0,2.0,Bulgaria,6951482
23/09/2021,4053.0,63.0,Italy,59641488
18/09/2021,7040.0,36.0,Germany,83166711
13/09/2021,902.0,7.0,Lithuania,2794090
16/06/2020,250.0,10.0,Romania,19328838
05/02/2020,1.0,0.0,Germany,83166711
13/12/2020,3363.0,78.0,Croatia,4058165
16/11/2020,453.0,5.0,Ireland,4964440
10/06/2020,518.0,10.0,Germany,83166711
11/11/2020,1553.0,11.0,Lithuania,2794090
26/04/2021,1759.0,48.0,Bulgaria,6951482
09/09/2020,15.0,0.0,Estonia,1328976
11/10/2020,,0.0,Iceland,364134
05/10/2021,1010.0,14.0,Latvia,1907675
27/10/2021,891.0,4.0,Sweden,10327589
08/08/2021,213.0,1.0,Croatia,4058165
14/05/2020,50.0,0.0,Finland,5525292
03/05/2020,424.0,16.0,Germany,83166711
24/11/2021,1279.0,56.0,Latvia,1907675
29/11/2020,8786.0,327.0,Germany,83166711
26/05/2020,0.0,1.0,Croatia,4058165
23/10/2021,13298.0,139.0,Germany,83166711
14/12/2020,3534.0,94.0,Sweden,10327589
23/06/2020,2.0,0.0,Cyprus,888005
18/12/2020,576.0,6.0,Ireland,4964440
11/02/2020,13.0,0.0,Spain,47332614
16/07/2020,29.0,0.0,Greece,10718565
06/07/2020,8.0,0.0,Finland,5525292
10/08/2021,35.0,0.0,Hungary,9769526
05/05/2021,358.0,7.0,Latvia,1907675
22/07/2021,87.0,0.0,Iceland,364134
26/04/2020,557.0,272.0,Spain,47332614
07/11/2020,2267.0,0.0,Slovakia,5457873
12/11/2021,252.0,0.0,Luxembourg,626108
23/05/2020,669.0,119.0,Italy,59641488
27/11/2020,447.0,12.0,Norway,5367580
06/06/2020,31.0,0.0,Austria,8901064
03/07/2021,508.0,2.0,Germany,83166711
30/08/2020,275.0,1.0,Czechia,10693939
03/06/2021,2761.0,13.0,Netherlands,17407585
04/04/2020,253.0,20.0,Austria,8901064
03/03/2021,559.0,24.0,Ireland,4964440
18/12/2021,19392.0,543.0,Poland,37958138
05/10/2020,2409.0,34.0,Germany,83166711
22/03/2020,5560.0,651.0,Italy,59641488
10/10/2020,448.0,7.0,Bulgaria,6951482
30/03/2021,1572.0,16.0,Slovenia,2095861
22/08/2020,0.0,0.0,Liechtenstein,38747
09/07/2021,551.0,0.0,Denmark,5822763
07/05/2020,1198.0,49.0,Germany,83166711
08/12/2020,28.0,0.0,Liechtenstein,38747
07/07/2020,10.0,2.0,Denmark,5822763
03/02/2021,1048.0,83.0,Hungary,9769526
11/06/2020,11.0,3.0,Norway,5367580
18/07/2021,3261.0,8.0,Portugal,10295909
12/05/2020,595.0,28.0,Poland,37958138
18/06/2021,76.0,0.0,Cyprus,888005
05/07/2021,998.0,3.0,Belgium,11522440
23/10/2021,1545.0,14.0,Spain,47332614
11/11/2021,925.0,8.0,Sweden,10327589
20/07/2021,189.0,1.0,Lithuania,2794090
03/09/2020,1365.0,44.0,Romania,19328838
10/04/2021,4310.0,139.0,Romania,19328838
09/12/2021,3128.0,44.0,Austria,8901064
20/11/2021,5944.0,69.0,Greece,10718565
22/04/2021,1322.0,16.0,Lithuania,2794090
23/01/2021,2368.0,64.0,Sweden,10327589
17/10/2021,10.0,0.0,Malta,514564
15/12/2020,2757.0,84.0,Austria,8901064
16/04/2021,3027.0,91.0,Greece,10718565
30/09/2021,1739.0,6.0,Austria,8901064
28/06/2021,36.0,0.0,Slovenia,2095861
12/02/2020,0.0,0.0,Lithuania,2794090
12/05/2021,380.0,6.0,Norway,5367580
17/12/2021,45.0,0.0,Liechtenstein,38747
21/12/2020,525.0,85.0,Greece,10718565
25/08/2021,249.0,1.0,Latvia,1907675
02/10/2020,712.0,3.0,Sweden,10327589
26/06/2020,41.0,0.0,Luxembourg,626108
10/07/2020,369.0,14.0,Sweden,10327589
06/06/2021,1128.0,10.0,Germany,83166711
06/10/2021,1925.0,18.0,Croatia,4058165
10/09/2021,2129.0,32.0,Greece,10718565
12/01/2021,1076.0,26.0,Denmark,5822763
16/09/2021,810.0,0.0,Norway,5367580
02/08/2020,15.0,0.0,Malta,514564
31/10/2021,439.0,5.0,Finland,5525292
24/10/2021,1412.0,14.0,Spain,47332614
23/11/2020,262.0,0.0,Cyprus,888005
15/12/2020,7913.0,105.0,Czechia,10693939
04/12/2020,123.0,1.0,Malta,514564
28/09/2020,0.0,0.0,Liechtenstein,38747
09/10/2020,1394.0,12.0,Portugal,10295909
19/08/2020,219.0,2.0,Croatia,4058165
25/10/2020,327.0,7.0,Bulgaria,6951482
13/11/2020,4212.0,72.0,Bulgaria,6951482
23/01/2021,266.0,58.0,Bulgaria,6951482
14/08/2021,9530.0,102.0,Spain,47332614
25/12/2020,52.0,4.0,Luxembourg,626108
09/01/2021,16662.0,599.0,Germany,83166711
25/10/2021,1188.0,10.0,Estonia,1328976
19/10/2020,6486.0,87.0,Germany,83166711
02/01/2021,627.0,2.0,Cyprus,888005
20/07/2020,183.0,0.0,Netherlands,17407585
15/03/2021,1107.0,1.0,Norway,5367580
17/11/2021,24241.0,463.0,Poland,37958138
08/05/2020,3.0,0.0,Malta,514564
19/09/2020,267.0,0.0,Ireland,4964440
01/04/2020,69.0,0.0,Lithuania,2794090
23/12/2021,10549.0,17.0,Portugal,10295909
26/12/2020,10391.0,176.0,Spain,47332614
28/09/2020,1306.0,15.0,Poland,37958138
02/06/2020,29.0,5.0,Hungary,9769526
21/06/2021,26.0,65.0,Romania,19328838
29/07/2021,848.0,1.0,Denmark,5822763
18/09/2021,1777.0,41.0,Spain,47332614
07/08/2020,517.0,1.0,Netherlands,17407585
10/04/2021,24892.0,749.0,Poland,37958138
26/05/2020,146.0,14.0,Romania,19328838
07/12/2021,666.0,2.0,Luxembourg,626108
30/11/2021,1622.0,147.0,Romania,19328838
15/05/2021,375.0,21.0,Slovakia,5457873
18/09/2021,1260.0,9.0,Belgium,11522440
15/07/2020,287.0,6.0,Sweden,10327589
31/08/2020,244.0,3.0,Portugal,10295909
17/03/2020,108.0,2.0,Luxembourg,626108
07/11/2020,86852.0,304.0,France,67320216
27/04/2020,386.0,15.0,Ireland,4964440
06/04/2021,1171.0,13.0,Lithuania,2794090
08/08/2021,20450.0,28.0,France,67320216
16/11/2020,5830.0,195.0,Belgium,11522440
29/10/2020,6481.0,83.0,Romania,19328838
19/03/2020,19.0,0.0,Slovakia,5457873
17/06/2021,89.0,0.0,Slovenia,2095861
12/08/2020,10.0,0.0,Latvia,1907675
28/07/2021,91.0,2.0,Malta,514564
29/04/2020,11.0,3.0,Slovenia,2095861
27/04/2020,1195.0,437.0,France,67320216
31/03/2021,238.0,3.0,Luxembourg,626108
01/09/2021,366.0,13.0,Poland,37958138
03/12/2021,2535.0,21.0,Portugal,10295909
17/06/2020,506.0,14.0,Poland,37958138
02/09/2020,10414.0,79.0,Spain,47332614
11/11/2021,49786.0,393.0,Germany,83166711
13/07/2021,32.0,1.0,Slovakia,5457873
15/05/2021,6652.0,136.0,Italy,59641488
26/11/2021,26794.0,421.0,Poland,37958138
27/09/2020,559.0,12.0,Belgium,11522440
16/03/2021,1.0,0.0,Liechtenstein,38747
19/10/2021,3930.0,64.0,Poland,37958138
27/10/2021,100.0,0.0,Iceland,364134
02/08/2021,2099.0,0.0,Netherlands,17407585
24/12/2020,918.0,8.0,Ireland,4964440
10/08/2021,12.0,0.0,Liechtenstein,38747
31/08/2020,178.0,1.0,Hungary,9769526
29/09/2021,583.0,10.0,Norway,5367580
07/06/2020,342.0,5.0,Portugal,10295909
25/02/2021,9916.0,199.0,Germany,83166711
02/04/2020,554.0,70.0,Sweden,10327589
07/10/2021,77.0,0.0,Luxembourg,626108
17/01/2021,2651.0,158.0,Czechia,10693939
27/07/2021,26.0,1.0,Hungary,9769526
26/09/2021,285.0,5.0,Slovenia,2095861
24/06/2021,2007.0,44.0,France,67320216
15/11/2021,2136.0,195.0,Romania,19328838
10/06/2021,1577.0,4.0,Netherlands,17407585
16/09/2020,581.0,8.0,Hungary,9769526
02/06/2020,0.0,0.0,Liechtenstein,38747
16/07/2021,90.0,14.0,Poland,37958138
15/06/2020,18.0,0.0,Norway,5367580
07/02/2021,4725.0,93.0,Poland,37958138
22/06/2021,190.0,29.0,Poland,37958138
27/05/2020,17.0,0.0,Bulgaria,6951482
06/04/2020,14.0,0.0,Malta,514564
01/08/2020,14.0,0.0,Iceland,364134
08/09/2021,0.0,0.0,Iceland,364134
25/10/2021,9703.0,18.0,Belgium,11522440
22/11/2021,1327.0,73.0,Croatia,4058165
27/02/2020,250.0,5.0,Italy,59641488
29/05/2020,3.0,0.0,Luxembourg,626108
03/08/2020,14.0,0.0,Lithuania,2794090
06/07/2021,42.0,0.0,Estonia,1328976
18/12/2020,11956.0,82.0,Netherlands,17407585
04/02/2021,11504.0,439.0,Germany,83166711
17/04/2021,9.0,0.0,Liechtenstein,38747
07/12/2020,386.0,4.0,Luxembourg,626108
22/08/2021,1947.0,33.0,Greece,10718565
13/05/2021,436.0,1.0,Portugal,10295909
23/06/2021,379.0,0.0,Sweden,10327589
25/04/2020,474.0,26.0,Portugal,10295909
23/08/2020,6076.0,55.0,Spain,47332614
15/05/2020,190.0,17.0,Romania,19328838
17/12/2021,20027.0,566.0,Poland,37958138
15/11/2021,1135.0,55.0,Croatia,4058165
03/11/2021,8970.0,25.0,Austria,8901064
20/06/2020,264.0,49.0,Italy,59641488
14/06/2021,147.0,2.0,Austria,8901064
10/12/2020,3075.0,127.0,Bulgaria,6951482
07/12/2020,4251.0,94.0,Czechia,10693939
24/12/2021,50590.0,141.0,Italy,59641488
02/11/2021,249.0,1.0,Cyprus,888005
01/01/2021,167.0,2.0,Cyprus,888005
21/06/2021,605.0,5.0,Germany,83166711
24/09/2020,42.0,2.0,Malta,514564
28/04/2020,851.0,259.0,Spain,47332614
20/03/2020,87.0,1.0,Finland,5525292
23/12/2021,34985.0,190.0,Germany,83166711
01/11/2020,151.0,0.0,Finland,5525292
12/04/2020,14.0,1.0,Iceland,364134
16/07/2020,0.0,0.0,Iceland,364134
02/07/2020,133.0,1.0,Czechia,10693939
14/01/2021,20399.0,945.0,Germany,83166711
27/07/2021,349.0,0.0,Norway,5367580
11/06/2021,70.0,0.0,Finland,5525292
15/01/2021,3491.0,48.0,Ireland,4964440
12/02/2020,23.0,0.0,Spain,47332614
05/08/2021,70.0,0.0,Latvia,1907675
16/12/2020,5991.0,164.0,Romania,19328838
26/12/2021,912.0,0.0,Cyprus,888005
12/03/2021,0.0,0.0,Liechtenstein,38747
04/12/2021,25575.0,504.0,Poland,37958138
14/09/2021,1365.0,3.0,Slovenia,2095861
20/03/2020,13.0,0.0,Estonia,1328976
26/06/2020,0.0,0.0,Cyprus,888005
28/12/2021,2005.0,25.0,Lithuania,2794090
07/01/2021,427.0,2.0,Cyprus,888005
19/04/2021,741.0,4.0,Denmark,5822763
15/01/2021,5.0,1.0,Liechtenstein,38747
02/03/2020,46.0,0.0,France,67320216
02/08/2021,785.0,1.0,Denmark,5822763
11/08/2021,30920.0,58.0,France,67320216
02/06/2020,318.0,55.0,Italy,59641488
26/06/2021,6064.0,13.0,Spain,47332614
13/03/2021,3953.0,19.0,Sweden,10327589
22/05/2021,518.0,27.0,Croatia,4058165
29/07/2020,102.0,1.0,Austria,8901064
09/11/2021,11972.0,29.0,Austria,8901064
19/11/2021,1314.0,6.0,Sweden,10327589
18/12/2021,0.0,0.0,Iceland,364134
29/10/2020,777.0,2.0,Luxembourg,626108
31/08/2021,771.0,1.0,Slovenia,2095861
21/09/2020,2211.0,2.0,Netherlands,17407585
03/06/2020,45.0,1.0,Ireland,4964440
04/05/2020,38.0,5.0,Czechia,10693939
21/10/2021,777.0,4.0,Sweden,10327589
22/12/2020,664.0,7.0,Estonia,1328976
30/11/2020,4572.0,32.0,Netherlands,17407585
30/09/2021,1.0,0.0,Liechtenstein,38747
03/11/2020,208.0,0.0,Estonia,1328976
31/12/2021,16682.0,33.0,Netherlands,17407585
04/11/2020,20449.0,356.0,Spain,47332614
24/12/2021,11229.0,14.0,Denmark,5822763
10/06/2021,2078.0,88.0,Italy,59641488
19/10/2020,109.0,0.0,Malta,514564
04/06/2020,0.0,0.0,Malta,514564
27/12/2021,1278.0,46.0,Bulgaria,6951482
15/02/2021,2842.0,23.0,Netherlands,17407585
16/08/2021,875.0,0.0,Austria,8901064
28/05/2021,598.0,1.0,Portugal,10295909
19/12/2021,37371.0,58.0,Spain,47332614
04/06/2020,1039.0,44.0,Sweden,10327589
14/10/2020,12533.0,41.0,Belgium,11522440
29/09/2021,1792.0,25.0,Spain,47332614
10/02/2021,577.0,14.0,Croatia,4058165
15/09/2021,2322.0,7.0,Belgium,11522440
06/04/2020,236.0,8.0,Czechia,10693939
23/12/2020,2354.0,93.0,Belgium,11522440
18/09/2021,240.0,0.0,Finland,5525292
05/10/2020,42.0,0.0,Estonia,1328976
19/03/2020,15.0,0.0,Latvia,1907675
12/12/2021,3435.0,61.0,Slovakia,5457873
19/05/2021,1088.0,2.0,Denmark,5822763
12/10/2021,1429.0,17.0,Spain,47332614
30/07/2020,13.0,0.0,Iceland,364134
14/01/2021,3525.0,66.0,Romania,19328838
15/01/2020,1.0,0.0,Spain,47332614
12/06/2021,236.0,47.0,Poland,37958138
15/05/2020,346.0,47.0,Belgium,11522440
17/11/2021,3535.0,350.0,Romania,19328838
22/08/2020,3.0,0.0,Latvia,1907675
13/06/2021,1041.0,3.0,Netherlands,17407585
17/08/2020,7156.0,31.0,Spain,47332614
22/09/2020,438.0,1.0,Sweden,10327589
21/04/2020,2667.0,531.0,France,67320216
29/04/2020,5.0,2.0,Slovakia,5457873
16/12/2021,1647.0,17.0,Lithuania,2794090
11/08/2020,193.0,1.0,Greece,10718565
12/06/2020,163.0,56.0,Italy,59641488
10/03/2021,3951.0,98.0,Slovakia,5457873
27/07/2020,11.0,0.0,Ireland,4964440
31/07/2020,1295.0,39.0,Romania,19328838
24/06/2021,373.0,2.0,Sweden,10327589
07/09/2021,704.0,10.0,Croatia,4058165
29/11/2020,9784.0,198.0,France,67320216
20/10/2020,890.0,8.0,Croatia,4058165
13/03/2021,578.0,11.0,Latvia,1907675
27/01/2021,29351.0,595.0,Spain,47332614
23/11/2020,80.0,2.0,Malta,514564
27/12/2021,16164.0,7.0,Denmark,5822763
05/03/2020,25.0,0.0,Sweden,10327589
19/06/2020,997.0,9.0,Germany,83166711
02/06/2021,432.0,8.0,Croatia,4058165
30/06/2020,808.0,20.0,Sweden,10327589
05/07/2021,12.0,0.0,Malta,514564
22/09/2020,101.0,0.0,Norway,5367580
11/05/2020,3.0,0.0,Cyprus,888005
02/12/2021,18620.0,125.0,Czechia,10693939
22/09/2020,1391.0,14.0,Italy,59641488
17/12/2021,4761.0,85.0,Greece,10718565
08/06/2020,24.0,1.0,Austria,8901064
07/07/2021,60.0,2.0,Bulgaria,6951482
29/04/2020,39.0,2.0,Norway,5367580
10/12/2020,436.0,21.0,Norway,5367580
30/12/2020,3263.0,56.0,Lithuania,2794090
09/10/2021,14019.0,282.0,Romania,19328838
10/06/2020,0.0,0.0,Slovenia,2095861
29/05/2020,773.0,40.0,Sweden,10327589
01/09/2021,2222.0,7.0,Belgium,11522440
08/04/2020,48.0,0.0,Lithuania,2794090
10/06/2021,227.0,0.0,Austria,8901064
18/03/2020,32.0,0.0,Slovenia,2095861
27/08/2020,887.0,16.0,Poland,37958138
23/11/2020,372.0,10.0,Luxembourg,626108
10/11/2020,2198.0,24.0,Slovakia,5457873
19/03/2021,4162.0,102.0,Bulgaria,6951482
21/12/2021,7372.0,36.0,Belgium,11522440
08/09/2020,341.0,1.0,Hungary,9769526
16/02/2021,4206.0,22.0,Sweden,10327589
10/09/2021,557.0,4.0,Denmark,5822763
06/10/2021,160.0,0.0,Luxembourg,626108
29/05/2021,456.0,0.0,Ireland,4964440
21/09/2020,47.0,0.0,Lithuania,2794090
08/07/2021,62.0,0.0,Lithuania,2794090
31/08/2020,0.0,0.0,Liechtenstein,38747
06/09/2020,582.0,4.0,Germany,83166711
23/04/2020,55.0,6.0,Czechia,10693939
20/08/2021,51.0,0.0,Malta,514564
27/12/2020,1602.0,39.0,Lithuania,2794090
04/09/2021,2284.0,30.0,Greece,10718565
24/04/2021,2535.0,31.0,Croatia,4058165
24/08/2020,67.0,0.0,Norway,5367580
24/05/2020,1.0,0.0,Slovenia,2095861
03/03/2021,5219.0,142.0,Spain,47332614
